dataset,type,perspective,src_img,src_state,tgt_img,tgt_state,action
CALVIN,robot,1st,images/ep_7459/frame_448954.png,states/ep_7459/state_448954.npy,images/ep_7459/frame_448959.png,states/ep_7459/state_448959.npy,actions/ep_7459/action_448954to448958.npy
CALVIN,robot,1st,images/ep_478/frame_029290.png,states/ep_478/state_029290.npy,images/ep_478/frame_029295.png,states/ep_478/state_029295.npy,actions/ep_478/action_029290to029294.npy
CALVIN,robot,1st,images/ep_4473/frame_270366.png,states/ep_4473/state_270366.npy,images/ep_4473/frame_270371.png,states/ep_4473/state_270371.npy,actions/ep_4473/action_270366to270370.npy
CALVIN,robot,1st,images/ep_4890/frame_294543.png,states/ep_4890/state_294543.npy,images/ep_4890/frame_294548.png,states/ep_4890/state_294548.npy,actions/ep_4890/action_294543to294547.npy
CALVIN,robot,1st,images/ep_16389/frame_982309.png,states/ep_16389/state_982309.npy,images/ep_16389/frame_982314.png,states/ep_16389/state_982314.npy,actions/ep_16389/action_982309to982313.npy
CALVIN,robot,1st,images/ep_1552/frame_093431.png,states/ep_1552/state_093431.npy,images/ep_1552/frame_093436.png,states/ep_1552/state_093436.npy,actions/ep_1552/action_093431to093435.npy
CALVIN,robot,1st,images/ep_16905/frame_1013227.png,states/ep_16905/state_1013227.npy,images/ep_16905/frame_1013232.png,states/ep_16905/state_1013232.npy,actions/ep_16905/action_1013227to1013231.npy
CALVIN,robot,1st,images/ep_16184/frame_969864.png,states/ep_16184/state_969864.npy,images/ep_16184/frame_969869.png,states/ep_16184/state_969869.npy,actions/ep_16184/action_969864to969868.npy
CALVIN,robot,1st,images/ep_16735/frame_1002981.png,states/ep_16735/state_1002981.npy,images/ep_16735/frame_1002986.png,states/ep_16735/state_1002986.npy,actions/ep_16735/action_1002981to1002985.npy
CALVIN,robot,1st,images/ep_4699/frame_283550.png,states/ep_4699/state_283550.npy,images/ep_4699/frame_283555.png,states/ep_4699/state_283555.npy,actions/ep_4699/action_283550to283554.npy
CALVIN,robot,1st,images/ep_15457/frame_926611.png,states/ep_15457/state_926611.npy,images/ep_15457/frame_926616.png,states/ep_15457/state_926616.npy,actions/ep_15457/action_926611to926615.npy
CALVIN,robot,1st,images/ep_8316/frame_499353.png,states/ep_8316/state_499353.npy,images/ep_8316/frame_499358.png,states/ep_8316/state_499358.npy,actions/ep_8316/action_499353to499357.npy
CALVIN,robot,1st,images/ep_4129/frame_249858.png,states/ep_4129/state_249858.npy,images/ep_4129/frame_249863.png,states/ep_4129/state_249863.npy,actions/ep_4129/action_249858to249862.npy
CALVIN,robot,1st,images/ep_5598/frame_335512.png,states/ep_5598/state_335512.npy,images/ep_5598/frame_335517.png,states/ep_5598/state_335517.npy,actions/ep_5598/action_335512to335516.npy
CALVIN,robot,1st,images/ep_11113/frame_665596.png,states/ep_11113/state_665596.npy,images/ep_11113/frame_665601.png,states/ep_11113/state_665601.npy,actions/ep_11113/action_665596to665600.npy
CALVIN,robot,1st,images/ep_4901/frame_295205.png,states/ep_4901/state_295205.npy,images/ep_4901/frame_295210.png,states/ep_4901/state_295210.npy,actions/ep_4901/action_295205to295209.npy
CALVIN,robot,1st,images/ep_4645/frame_280332.png,states/ep_4645/state_280332.npy,images/ep_4645/frame_280337.png,states/ep_4645/state_280337.npy,actions/ep_4645/action_280332to280336.npy
CALVIN,robot,1st,images/ep_2654/frame_160422.png,states/ep_2654/state_160422.npy,images/ep_2654/frame_160427.png,states/ep_2654/state_160427.npy,actions/ep_2654/action_160422to160426.npy
CALVIN,robot,1st,images/ep_4364/frame_263842.png,states/ep_4364/state_263842.npy,images/ep_4364/frame_263847.png,states/ep_4364/state_263847.npy,actions/ep_4364/action_263842to263846.npy
CALVIN,robot,1st,images/ep_4839/frame_291670.png,states/ep_4839/state_291670.npy,images/ep_4839/frame_291675.png,states/ep_4839/state_291675.npy,actions/ep_4839/action_291670to291674.npy
CALVIN,robot,1st,images/ep_16776/frame_1005389.png,states/ep_16776/state_1005389.npy,images/ep_16776/frame_1005394.png,states/ep_16776/state_1005394.npy,actions/ep_16776/action_1005389to1005393.npy
CALVIN,robot,1st,images/ep_10911/frame_653893.png,states/ep_10911/state_653893.npy,images/ep_10911/frame_653898.png,states/ep_10911/state_653898.npy,actions/ep_10911/action_653893to653897.npy
CALVIN,robot,1st,images/ep_16850/frame_1009976.png,states/ep_16850/state_1009976.npy,images/ep_16850/frame_1009981.png,states/ep_16850/state_1009981.npy,actions/ep_16850/action_1009976to1009980.npy
CALVIN,robot,1st,images/ep_14269/frame_855696.png,states/ep_14269/state_855696.npy,images/ep_14269/frame_855701.png,states/ep_14269/state_855701.npy,actions/ep_14269/action_855696to855700.npy
CALVIN,robot,1st,images/ep_16546/frame_991899.png,states/ep_16546/state_991899.npy,images/ep_16546/frame_991904.png,states/ep_16546/state_991904.npy,actions/ep_16546/action_991899to991903.npy
CALVIN,robot,1st,images/ep_1702/frame_102407.png,states/ep_1702/state_102407.npy,images/ep_1702/frame_102412.png,states/ep_1702/state_102412.npy,actions/ep_1702/action_102407to102411.npy
CALVIN,robot,1st,images/ep_13383/frame_802757.png,states/ep_13383/state_802757.npy,images/ep_13383/frame_802762.png,states/ep_13383/state_802762.npy,actions/ep_13383/action_802757to802761.npy
CALVIN,robot,1st,images/ep_15881/frame_951753.png,states/ep_15881/state_951753.npy,images/ep_15881/frame_951758.png,states/ep_15881/state_951758.npy,actions/ep_15881/action_951753to951757.npy
CALVIN,robot,1st,images/ep_4961/frame_298930.png,states/ep_4961/state_298930.npy,images/ep_4961/frame_298935.png,states/ep_4961/state_298935.npy,actions/ep_4961/action_298930to298934.npy
CALVIN,robot,1st,images/ep_11448/frame_685327.png,states/ep_11448/state_685327.npy,images/ep_11448/frame_685332.png,states/ep_11448/state_685332.npy,actions/ep_11448/action_685327to685331.npy
CALVIN,robot,1st,images/ep_7823/frame_470700.png,states/ep_7823/state_470700.npy,images/ep_7823/frame_470705.png,states/ep_7823/state_470705.npy,actions/ep_7823/action_470700to470704.npy
CALVIN,robot,1st,images/ep_5163/frame_310261.png,states/ep_5163/state_310261.npy,images/ep_5163/frame_310266.png,states/ep_5163/state_310266.npy,actions/ep_5163/action_310261to310265.npy
CALVIN,robot,1st,images/ep_45/frame_002825.png,states/ep_45/state_002825.npy,images/ep_45/frame_002830.png,states/ep_45/state_002830.npy,actions/ep_45/action_002825to002829.npy
CALVIN,robot,1st,images/ep_8913/frame_534807.png,states/ep_8913/state_534807.npy,images/ep_8913/frame_534812.png,states/ep_8913/state_534812.npy,actions/ep_8913/action_534807to534811.npy
CALVIN,robot,1st,images/ep_11471/frame_686662.png,states/ep_11471/state_686662.npy,images/ep_11471/frame_686667.png,states/ep_11471/state_686667.npy,actions/ep_11471/action_686662to686666.npy
CALVIN,robot,1st,images/ep_15446/frame_926127.png,states/ep_15446/state_926127.npy,images/ep_15446/frame_926132.png,states/ep_15446/state_926132.npy,actions/ep_15446/action_926127to926131.npy
CALVIN,robot,1st,images/ep_9103/frame_546548.png,states/ep_9103/state_546548.npy,images/ep_9103/frame_546553.png,states/ep_9103/state_546553.npy,actions/ep_9103/action_546548to546552.npy
CALVIN,robot,1st,images/ep_5452/frame_326957.png,states/ep_5452/state_326957.npy,images/ep_5452/frame_326962.png,states/ep_5452/state_326962.npy,actions/ep_5452/action_326957to326961.npy
CALVIN,robot,1st,images/ep_17760/frame_1065242.png,states/ep_17760/state_1065242.npy,images/ep_17760/frame_1065247.png,states/ep_17760/state_1065247.npy,actions/ep_17760/action_1065242to1065246.npy
CALVIN,robot,1st,images/ep_13752/frame_824654.png,states/ep_13752/state_824654.npy,images/ep_13752/frame_824659.png,states/ep_13752/state_824659.npy,actions/ep_13752/action_824654to824658.npy
CALVIN,robot,1st,images/ep_10565/frame_633268.png,states/ep_10565/state_633268.npy,images/ep_10565/frame_633273.png,states/ep_10565/state_633273.npy,actions/ep_10565/action_633268to633272.npy
CALVIN,robot,1st,images/ep_14961/frame_897065.png,states/ep_14961/state_897065.npy,images/ep_14961/frame_897070.png,states/ep_14961/state_897070.npy,actions/ep_14961/action_897065to897069.npy
CALVIN,robot,1st,images/ep_2466/frame_148754.png,states/ep_2466/state_148754.npy,images/ep_2466/frame_148759.png,states/ep_2466/state_148759.npy,actions/ep_2466/action_148754to148758.npy
CALVIN,robot,1st,images/ep_10948/frame_656054.png,states/ep_10948/state_656054.npy,images/ep_10948/frame_656059.png,states/ep_10948/state_656059.npy,actions/ep_10948/action_656054to656058.npy
CALVIN,robot,1st,images/ep_8995/frame_539806.png,states/ep_8995/state_539806.npy,images/ep_8995/frame_539811.png,states/ep_8995/state_539811.npy,actions/ep_8995/action_539806to539810.npy
CALVIN,robot,1st,images/ep_7359/frame_442831.png,states/ep_7359/state_442831.npy,images/ep_7359/frame_442836.png,states/ep_7359/state_442836.npy,actions/ep_7359/action_442831to442835.npy
CALVIN,robot,1st,images/ep_14923/frame_894779.png,states/ep_14923/state_894779.npy,images/ep_14923/frame_894784.png,states/ep_14923/state_894784.npy,actions/ep_14923/action_894779to894783.npy
CALVIN,robot,1st,images/ep_127/frame_007733.png,states/ep_127/state_007733.npy,images/ep_127/frame_007738.png,states/ep_127/state_007738.npy,actions/ep_127/action_007733to007737.npy
CALVIN,robot,1st,images/ep_715/frame_042887.png,states/ep_715/state_042887.npy,images/ep_715/frame_042892.png,states/ep_715/state_042892.npy,actions/ep_715/action_042887to042891.npy
CALVIN,robot,1st,images/ep_5873/frame_352241.png,states/ep_5873/state_352241.npy,images/ep_5873/frame_352246.png,states/ep_5873/state_352246.npy,actions/ep_5873/action_352241to352245.npy
CALVIN,robot,1st,images/ep_16432/frame_984915.png,states/ep_16432/state_984915.npy,images/ep_16432/frame_984920.png,states/ep_16432/state_984920.npy,actions/ep_16432/action_984915to984919.npy
CALVIN,robot,1st,images/ep_15825/frame_948237.png,states/ep_15825/state_948237.npy,images/ep_15825/frame_948242.png,states/ep_15825/state_948242.npy,actions/ep_15825/action_948237to948241.npy
CALVIN,robot,1st,images/ep_13567/frame_813683.png,states/ep_13567/state_813683.npy,images/ep_13567/frame_813688.png,states/ep_13567/state_813688.npy,actions/ep_13567/action_813683to813687.npy
CALVIN,robot,1st,images/ep_1825/frame_109512.png,states/ep_1825/state_109512.npy,images/ep_1825/frame_109517.png,states/ep_1825/state_109517.npy,actions/ep_1825/action_109512to109516.npy
CALVIN,robot,1st,images/ep_10532/frame_631175.png,states/ep_10532/state_631175.npy,images/ep_10532/frame_631180.png,states/ep_10532/state_631180.npy,actions/ep_10532/action_631175to631179.npy
CALVIN,robot,1st,images/ep_7733/frame_465256.png,states/ep_7733/state_465256.npy,images/ep_7733/frame_465261.png,states/ep_7733/state_465261.npy,actions/ep_7733/action_465256to465260.npy
CALVIN,robot,1st,images/ep_14458/frame_866969.png,states/ep_14458/state_866969.npy,images/ep_14458/frame_866974.png,states/ep_14458/state_866974.npy,actions/ep_14458/action_866969to866973.npy
CALVIN,robot,1st,images/ep_13330/frame_799573.png,states/ep_13330/state_799573.npy,images/ep_13330/frame_799578.png,states/ep_13330/state_799578.npy,actions/ep_13330/action_799573to799577.npy
CALVIN,robot,1st,images/ep_9115/frame_547281.png,states/ep_9115/state_547281.npy,images/ep_9115/frame_547286.png,states/ep_9115/state_547286.npy,actions/ep_9115/action_547281to547285.npy
CALVIN,robot,1st,images/ep_11373/frame_680849.png,states/ep_11373/state_680849.npy,images/ep_11373/frame_680854.png,states/ep_11373/state_680854.npy,actions/ep_11373/action_680849to680853.npy
CALVIN,robot,1st,images/ep_4884/frame_294217.png,states/ep_4884/state_294217.npy,images/ep_4884/frame_294222.png,states/ep_4884/state_294222.npy,actions/ep_4884/action_294217to294221.npy
CALVIN,robot,1st,images/ep_16923/frame_1014372.png,states/ep_16923/state_1014372.npy,images/ep_16923/frame_1014377.png,states/ep_16923/state_1014377.npy,actions/ep_16923/action_1014372to1014376.npy
CALVIN,robot,1st,images/ep_5529/frame_331477.png,states/ep_5529/state_331477.npy,images/ep_5529/frame_331482.png,states/ep_5529/state_331482.npy,actions/ep_5529/action_331477to331481.npy
CALVIN,robot,1st,images/ep_102/frame_006237.png,states/ep_102/state_006237.npy,images/ep_102/frame_006242.png,states/ep_102/state_006242.npy,actions/ep_102/action_006237to006241.npy
CALVIN,robot,1st,images/ep_7227/frame_434740.png,states/ep_7227/state_434740.npy,images/ep_7227/frame_434745.png,states/ep_7227/state_434745.npy,actions/ep_7227/action_434740to434744.npy
CALVIN,robot,1st,images/ep_7885/frame_474518.png,states/ep_7885/state_474518.npy,images/ep_7885/frame_474523.png,states/ep_7885/state_474523.npy,actions/ep_7885/action_474518to474522.npy
CALVIN,robot,1st,images/ep_16600/frame_995336.png,states/ep_16600/state_995336.npy,images/ep_16600/frame_995341.png,states/ep_16600/state_995341.npy,actions/ep_16600/action_995336to995340.npy
CALVIN,robot,1st,images/ep_17680/frame_1060468.png,states/ep_17680/state_1060468.npy,images/ep_17680/frame_1060473.png,states/ep_17680/state_1060473.npy,actions/ep_17680/action_1060468to1060472.npy
CALVIN,robot,1st,images/ep_5694/frame_341254.png,states/ep_5694/state_341254.npy,images/ep_5694/frame_341259.png,states/ep_5694/state_341259.npy,actions/ep_5694/action_341254to341258.npy
CALVIN,robot,1st,images/ep_9400/frame_564311.png,states/ep_9400/state_564311.npy,images/ep_9400/frame_564316.png,states/ep_9400/state_564316.npy,actions/ep_9400/action_564311to564315.npy
CALVIN,robot,1st,images/ep_16659/frame_998786.png,states/ep_16659/state_998786.npy,images/ep_16659/frame_998791.png,states/ep_16659/state_998791.npy,actions/ep_16659/action_998786to998790.npy
CALVIN,robot,1st,images/ep_8457/frame_507602.png,states/ep_8457/state_507602.npy,images/ep_8457/frame_507607.png,states/ep_8457/state_507607.npy,actions/ep_8457/action_507602to507606.npy
CALVIN,robot,1st,images/ep_8755/frame_525254.png,states/ep_8755/state_525254.npy,images/ep_8755/frame_525259.png,states/ep_8755/state_525259.npy,actions/ep_8755/action_525254to525258.npy
CALVIN,robot,1st,images/ep_6804/frame_409187.png,states/ep_6804/state_409187.npy,images/ep_6804/frame_409192.png,states/ep_6804/state_409192.npy,actions/ep_6804/action_409187to409191.npy
CALVIN,robot,1st,images/ep_9798/frame_587795.png,states/ep_9798/state_587795.npy,images/ep_9798/frame_587800.png,states/ep_9798/state_587800.npy,actions/ep_9798/action_587795to587799.npy
CALVIN,robot,1st,images/ep_2013/frame_120753.png,states/ep_2013/state_120753.npy,images/ep_2013/frame_120758.png,states/ep_2013/state_120758.npy,actions/ep_2013/action_120753to120757.npy
CALVIN,robot,1st,images/ep_6740/frame_405212.png,states/ep_6740/state_405212.npy,images/ep_6740/frame_405217.png,states/ep_6740/state_405217.npy,actions/ep_6740/action_405212to405216.npy
CALVIN,robot,1st,images/ep_12347/frame_740026.png,states/ep_12347/state_740026.npy,images/ep_12347/frame_740031.png,states/ep_12347/state_740031.npy,actions/ep_12347/action_740026to740030.npy
CALVIN,robot,1st,images/ep_16248/frame_973893.png,states/ep_16248/state_973893.npy,images/ep_16248/frame_973898.png,states/ep_16248/state_973898.npy,actions/ep_16248/action_973893to973897.npy
CALVIN,robot,1st,images/ep_411/frame_025066.png,states/ep_411/state_025066.npy,images/ep_411/frame_025071.png,states/ep_411/state_025071.npy,actions/ep_411/action_025066to025070.npy
CALVIN,robot,1st,images/ep_12300/frame_737207.png,states/ep_12300/state_737207.npy,images/ep_12300/frame_737212.png,states/ep_12300/state_737212.npy,actions/ep_12300/action_737207to737211.npy
CALVIN,robot,1st,images/ep_5537/frame_331896.png,states/ep_5537/state_331896.npy,images/ep_5537/frame_331901.png,states/ep_5537/state_331901.npy,actions/ep_5537/action_331896to331900.npy
CALVIN,robot,1st,images/ep_2812/frame_170223.png,states/ep_2812/state_170223.npy,images/ep_2812/frame_170228.png,states/ep_2812/state_170228.npy,actions/ep_2812/action_170223to170227.npy
CALVIN,robot,1st,images/ep_4839/frame_291685.png,states/ep_4839/state_291685.npy,images/ep_4839/frame_291690.png,states/ep_4839/state_291690.npy,actions/ep_4839/action_291685to291689.npy
CALVIN,robot,1st,images/ep_13683/frame_820392.png,states/ep_13683/state_820392.npy,images/ep_13683/frame_820397.png,states/ep_13683/state_820397.npy,actions/ep_13683/action_820392to820396.npy
CALVIN,robot,1st,images/ep_13113/frame_786398.png,states/ep_13113/state_786398.npy,images/ep_13113/frame_786403.png,states/ep_13113/state_786403.npy,actions/ep_13113/action_786398to786402.npy
CALVIN,robot,1st,images/ep_11345/frame_679347.png,states/ep_11345/state_679347.npy,images/ep_11345/frame_679352.png,states/ep_11345/state_679352.npy,actions/ep_11345/action_679347to679351.npy
CALVIN,robot,1st,images/ep_467/frame_028595.png,states/ep_467/state_028595.npy,images/ep_467/frame_028600.png,states/ep_467/state_028600.npy,actions/ep_467/action_028595to028599.npy
CALVIN,robot,1st,images/ep_12733/frame_763613.png,states/ep_12733/state_763613.npy,images/ep_12733/frame_763618.png,states/ep_12733/state_763618.npy,actions/ep_12733/action_763613to763617.npy
CALVIN,robot,1st,images/ep_12761/frame_765213.png,states/ep_12761/state_765213.npy,images/ep_12761/frame_765218.png,states/ep_12761/state_765218.npy,actions/ep_12761/action_765213to765217.npy
CALVIN,robot,1st,images/ep_7602/frame_457450.png,states/ep_7602/state_457450.npy,images/ep_7602/frame_457455.png,states/ep_7602/state_457455.npy,actions/ep_7602/action_457450to457454.npy
CALVIN,robot,1st,images/ep_947/frame_056615.png,states/ep_947/state_056615.npy,images/ep_947/frame_056620.png,states/ep_947/state_056620.npy,actions/ep_947/action_056615to056619.npy
CALVIN,robot,1st,images/ep_15022/frame_900934.png,states/ep_15022/state_900934.npy,images/ep_15022/frame_900939.png,states/ep_15022/state_900939.npy,actions/ep_15022/action_900934to900938.npy
CALVIN,robot,1st,images/ep_6643/frame_399238.png,states/ep_6643/state_399238.npy,images/ep_6643/frame_399243.png,states/ep_6643/state_399243.npy,actions/ep_6643/action_399238to399242.npy
CALVIN,robot,1st,images/ep_12742/frame_764045.png,states/ep_12742/state_764045.npy,images/ep_12742/frame_764050.png,states/ep_12742/state_764050.npy,actions/ep_12742/action_764045to764049.npy
CALVIN,robot,1st,images/ep_17103/frame_1025468.png,states/ep_17103/state_1025468.npy,images/ep_17103/frame_1025473.png,states/ep_17103/state_1025473.npy,actions/ep_17103/action_1025468to1025472.npy
CALVIN,robot,1st,images/ep_13610/frame_816002.png,states/ep_13610/state_816002.npy,images/ep_13610/frame_816007.png,states/ep_13610/state_816007.npy,actions/ep_13610/action_816002to816006.npy
CALVIN,robot,1st,images/ep_584/frame_035545.png,states/ep_584/state_035545.npy,images/ep_584/frame_035550.png,states/ep_584/state_035550.npy,actions/ep_584/action_035545to035549.npy
CALVIN,robot,1st,images/ep_6767/frame_406874.png,states/ep_6767/state_406874.npy,images/ep_6767/frame_406879.png,states/ep_6767/state_406879.npy,actions/ep_6767/action_406874to406878.npy
CALVIN,robot,1st,images/ep_5860/frame_351441.png,states/ep_5860/state_351441.npy,images/ep_5860/frame_351446.png,states/ep_5860/state_351446.npy,actions/ep_5860/action_351441to351445.npy
CALVIN,robot,1st,images/ep_2523/frame_152287.png,states/ep_2523/state_152287.npy,images/ep_2523/frame_152292.png,states/ep_2523/state_152292.npy,actions/ep_2523/action_152287to152291.npy
CALVIN,robot,1st,images/ep_6143/frame_368890.png,states/ep_6143/state_368890.npy,images/ep_6143/frame_368895.png,states/ep_6143/state_368895.npy,actions/ep_6143/action_368890to368894.npy
CALVIN,robot,1st,images/ep_17615/frame_1056391.png,states/ep_17615/state_1056391.npy,images/ep_17615/frame_1056396.png,states/ep_17615/state_1056396.npy,actions/ep_17615/action_1056391to1056395.npy
CALVIN,robot,1st,images/ep_3793/frame_229536.png,states/ep_3793/state_229536.npy,images/ep_3793/frame_229541.png,states/ep_3793/state_229541.npy,actions/ep_3793/action_229536to229540.npy
CALVIN,robot,1st,images/ep_4621/frame_278886.png,states/ep_4621/state_278886.npy,images/ep_4621/frame_278891.png,states/ep_4621/state_278891.npy,actions/ep_4621/action_278886to278890.npy
CALVIN,robot,1st,images/ep_10251/frame_614032.png,states/ep_10251/state_614032.npy,images/ep_10251/frame_614037.png,states/ep_10251/state_614037.npy,actions/ep_10251/action_614032to614036.npy
CALVIN,robot,1st,images/ep_5804/frame_347916.png,states/ep_5804/state_347916.npy,images/ep_5804/frame_347921.png,states/ep_5804/state_347921.npy,actions/ep_5804/action_347916to347920.npy
CALVIN,robot,1st,images/ep_13947/frame_836415.png,states/ep_13947/state_836415.npy,images/ep_13947/frame_836420.png,states/ep_13947/state_836420.npy,actions/ep_13947/action_836415to836419.npy
CALVIN,robot,1st,images/ep_17064/frame_1023001.png,states/ep_17064/state_1023001.npy,images/ep_17064/frame_1023006.png,states/ep_17064/state_1023006.npy,actions/ep_17064/action_1023001to1023005.npy
CALVIN,robot,1st,images/ep_10556/frame_632701.png,states/ep_10556/state_632701.npy,images/ep_10556/frame_632706.png,states/ep_10556/state_632706.npy,actions/ep_10556/action_632701to632705.npy
CALVIN,robot,1st,images/ep_2378/frame_143171.png,states/ep_2378/state_143171.npy,images/ep_2378/frame_143176.png,states/ep_2378/state_143176.npy,actions/ep_2378/action_143171to143175.npy
CALVIN,robot,1st,images/ep_1919/frame_114947.png,states/ep_1919/state_114947.npy,images/ep_1919/frame_114952.png,states/ep_1919/state_114952.npy,actions/ep_1919/action_114947to114951.npy
CALVIN,robot,1st,images/ep_11993/frame_718068.png,states/ep_11993/state_718068.npy,images/ep_11993/frame_718073.png,states/ep_11993/state_718073.npy,actions/ep_11993/action_718068to718072.npy
CALVIN,robot,1st,images/ep_12917/frame_774561.png,states/ep_12917/state_774561.npy,images/ep_12917/frame_774566.png,states/ep_12917/state_774566.npy,actions/ep_12917/action_774561to774565.npy
CALVIN,robot,1st,images/ep_17110/frame_1025903.png,states/ep_17110/state_1025903.npy,images/ep_17110/frame_1025908.png,states/ep_17110/state_1025908.npy,actions/ep_17110/action_1025903to1025907.npy
CALVIN,robot,1st,images/ep_6891/frame_414389.png,states/ep_6891/state_414389.npy,images/ep_6891/frame_414394.png,states/ep_6891/state_414394.npy,actions/ep_6891/action_414389to414393.npy
CALVIN,robot,1st,images/ep_3538/frame_213945.png,states/ep_3538/state_213945.npy,images/ep_3538/frame_213950.png,states/ep_3538/state_213950.npy,actions/ep_3538/action_213945to213949.npy
CALVIN,robot,1st,images/ep_11464/frame_686292.png,states/ep_11464/state_686292.npy,images/ep_11464/frame_686297.png,states/ep_11464/state_686297.npy,actions/ep_11464/action_686292to686296.npy
CALVIN,robot,1st,images/ep_13659/frame_818929.png,states/ep_13659/state_818929.npy,images/ep_13659/frame_818934.png,states/ep_13659/state_818934.npy,actions/ep_13659/action_818929to818933.npy
CALVIN,robot,1st,images/ep_8799/frame_527842.png,states/ep_8799/state_527842.npy,images/ep_8799/frame_527847.png,states/ep_8799/state_527847.npy,actions/ep_8799/action_527842to527846.npy
CALVIN,robot,1st,images/ep_4565/frame_275666.png,states/ep_4565/state_275666.npy,images/ep_4565/frame_275671.png,states/ep_4565/state_275671.npy,actions/ep_4565/action_275666to275670.npy
CALVIN,robot,1st,images/ep_14379/frame_862297.png,states/ep_14379/state_862297.npy,images/ep_14379/frame_862302.png,states/ep_14379/state_862302.npy,actions/ep_14379/action_862297to862301.npy
CALVIN,robot,1st,images/ep_15960/frame_956582.png,states/ep_15960/state_956582.npy,images/ep_15960/frame_956587.png,states/ep_15960/state_956587.npy,actions/ep_15960/action_956582to956586.npy
CALVIN,robot,1st,images/ep_3944/frame_238792.png,states/ep_3944/state_238792.npy,images/ep_3944/frame_238797.png,states/ep_3944/state_238797.npy,actions/ep_3944/action_238792to238796.npy
CALVIN,robot,1st,images/ep_17787/frame_1066751.png,states/ep_17787/state_1066751.npy,images/ep_17787/frame_1066756.png,states/ep_17787/state_1066756.npy,actions/ep_17787/action_1066751to1066755.npy
CALVIN,robot,1st,images/ep_4530/frame_273556.png,states/ep_4530/state_273556.npy,images/ep_4530/frame_273561.png,states/ep_4530/state_273561.npy,actions/ep_4530/action_273556to273560.npy
CALVIN,robot,1st,images/ep_17285/frame_1036630.png,states/ep_17285/state_1036630.npy,images/ep_17285/frame_1036635.png,states/ep_17285/state_1036635.npy,actions/ep_17285/action_1036630to1036634.npy
CALVIN,robot,1st,images/ep_5112/frame_307445.png,states/ep_5112/state_307445.npy,images/ep_5112/frame_307450.png,states/ep_5112/state_307450.npy,actions/ep_5112/action_307445to307449.npy
CALVIN,robot,1st,images/ep_17387/frame_1042751.png,states/ep_17387/state_1042751.npy,images/ep_17387/frame_1042756.png,states/ep_17387/state_1042756.npy,actions/ep_17387/action_1042751to1042755.npy
CALVIN,robot,1st,images/ep_9128/frame_548107.png,states/ep_9128/state_548107.npy,images/ep_9128/frame_548112.png,states/ep_9128/state_548112.npy,actions/ep_9128/action_548107to548111.npy
CALVIN,robot,1st,images/ep_17305/frame_1037790.png,states/ep_17305/state_1037790.npy,images/ep_17305/frame_1037795.png,states/ep_17305/state_1037795.npy,actions/ep_17305/action_1037790to1037794.npy
CALVIN,robot,1st,images/ep_6142/frame_368785.png,states/ep_6142/state_368785.npy,images/ep_6142/frame_368790.png,states/ep_6142/state_368790.npy,actions/ep_6142/action_368785to368789.npy
CALVIN,robot,1st,images/ep_3663/frame_221568.png,states/ep_3663/state_221568.npy,images/ep_3663/frame_221573.png,states/ep_3663/state_221573.npy,actions/ep_3663/action_221568to221572.npy
CALVIN,robot,1st,images/ep_7454/frame_448637.png,states/ep_7454/state_448637.npy,images/ep_7454/frame_448642.png,states/ep_7454/state_448642.npy,actions/ep_7454/action_448637to448641.npy
CALVIN,robot,1st,images/ep_6508/frame_391066.png,states/ep_6508/state_391066.npy,images/ep_6508/frame_391071.png,states/ep_6508/state_391071.npy,actions/ep_6508/action_391066to391070.npy
CALVIN,robot,1st,images/ep_12892/frame_773090.png,states/ep_12892/state_773090.npy,images/ep_12892/frame_773095.png,states/ep_12892/state_773095.npy,actions/ep_12892/action_773090to773094.npy
CALVIN,robot,1st,images/ep_5872/frame_352226.png,states/ep_5872/state_352226.npy,images/ep_5872/frame_352231.png,states/ep_5872/state_352231.npy,actions/ep_5872/action_352226to352230.npy
CALVIN,robot,1st,images/ep_17650/frame_1058589.png,states/ep_17650/state_1058589.npy,images/ep_17650/frame_1058594.png,states/ep_17650/state_1058594.npy,actions/ep_17650/action_1058589to1058593.npy
CALVIN,robot,1st,images/ep_7001/frame_420946.png,states/ep_7001/state_420946.npy,images/ep_7001/frame_420951.png,states/ep_7001/state_420951.npy,actions/ep_7001/action_420946to420950.npy
CALVIN,robot,1st,images/ep_17326/frame_1039098.png,states/ep_17326/state_1039098.npy,images/ep_17326/frame_1039103.png,states/ep_17326/state_1039103.npy,actions/ep_17326/action_1039098to1039102.npy
CALVIN,robot,1st,images/ep_4130/frame_249918.png,states/ep_4130/state_249918.npy,images/ep_4130/frame_249923.png,states/ep_4130/state_249923.npy,actions/ep_4130/action_249918to249922.npy
CALVIN,robot,1st,images/ep_2072/frame_124388.png,states/ep_2072/state_124388.npy,images/ep_2072/frame_124393.png,states/ep_2072/state_124393.npy,actions/ep_2072/action_124388to124392.npy
CALVIN,robot,1st,images/ep_5786/frame_346776.png,states/ep_5786/state_346776.npy,images/ep_5786/frame_346781.png,states/ep_5786/state_346781.npy,actions/ep_5786/action_346776to346780.npy
CALVIN,robot,1st,images/ep_13313/frame_798562.png,states/ep_13313/state_798562.npy,images/ep_13313/frame_798567.png,states/ep_13313/state_798567.npy,actions/ep_13313/action_798562to798566.npy
